Year,SubRecipientCode,City,State,Mode,Basic Information - Subrecipient Reporter Type,Total Operating Expense,Total Active Revenue Vehicles,Annual Vehicle Revenue Miles,Total Unlinked Passenger Trips,Region
2019,6R05-60202,Aspermont,TX,All,Rural Reporter,1025087.0,21.0,380862.0,20569.0,West South Central
2019,6R05-60238,Columbus,TX,All,Rural Reporter,1577080.0,39.0,474127.0,99491.0,West South Central
2019,6R05-60243,Lamesa,TX,All,Rural Reporter,4774933.0,119.0,1664807.0,109701.0,West South Central
2019,6R05-60262,Coleman,TX,All,Rural Reporter,3605481.0,72.0,1296437.0,162019.0,West South Central
2019,6R05-60264,Glen Rose,TX,All,Rural Reporter,987448.0,31.0,323432.0,28453.0,West South Central
2019,6R05-66271,Austin,TX,All,Rural Reporter,6431724.0,110.0,1089144.0,187281.0,West South Central
2019,6R05-66276,Waco,TX,All,Rural Reporter,1473410.0,30.0,620968.0,59582.0,West South Central
2019,6R05-66277,Port Lavaca,TX,All,Rural Reporter,159372.0,5.0,81508.0,12369.0,West South Central
2019,6R05-66278,Palacios,TX,All,Rural Reporter,428140.0,13.0,232187.0,22305.0,West South Central
2019,6R05-66279,Gonzales,TX,All,Rural Reporter,182862.0,6.0,27095.0,19831.0,West South Central
2019,6R05-66280,Hallettsville,TX,All,Rural Reporter,200866.0,10.0,91051.0,10333.0,West South Central
2019,6R05-66281,Goliad,TX,All,Rural Reporter,238556.0,6.0,87558.0,10377.0,West South Central
2019,7R01-70064,Waterloo,IA,All,Rural Reporter,1856332.0,37.0,426415.0,185907.0,West North Central
2019,7R01-70092,Marshalltown,IA,All,Rural Reporter,693563.0,16.0,122546.0,76132.0,West North Central
2019,7R01-70101,Muscatine,IA,All,Rural Reporter,985775.0,10.0,273363.0,149140.0,West North Central
2019,7R01-70108,Fort Dodge,IA,All,Rural Reporter,1020438.0,21.0,259491.0,112935.0,West North Central
2019,7R01-70111,Burlington,IA,All,Rural Reporter,981433.0,14.0,224027.0,198423.0,West North Central
2019,7R01-70129,Sioux City,IA,All,Rural Reporter,3052362.0,49.0,739365.0,240682.0,West North Central
2019,7R01-70136,Dubuque,IA,All,Rural Reporter,1837191.0,33.0,406660.0,195683.0,West North Central
2019,7R01-70173,Clinton,IA,All,Rural Reporter,1892706.0,26.0,408437.0,273443.0,West North Central
2019,7R01-70185,Mason City,IA,All,Rural Reporter,3246802.0,85.0,946171.0,499511.0,West North Central
2019,7R01-70195,Decorah,IA,All,Rural Reporter,3400965.0,55.0,1014364.0,208491.0,West North Central
2019,7R01-70217,West Burlington,IA,All,Rural Reporter,1282587.0,26.0,422754.0,217017.0,West North Central
2019,7R01-70219,Marshalltown,IA,All,Rural Reporter,976341.0,24.0,255597.0,82812.0,West North Central
2019,7R01-70221,Creston,IA,All,Rural Reporter,1550691.0,45.0,519151.0,170678.0,West North Central
2019,7R01-70224,Carroll,IA,All,Rural Reporter,2534094.0,63.0,1100181.0,282325.0,West North Central
2019,7R01-70240,Spencer,IA,All,Rural Reporter,3764801.0,70.0,1011307.0,334212.0,West North Central
2019,7R01-70242,Ottumwa,IA,All,Rural Reporter,2903338.0,70.0,1782030.0,352662.0,West North Central
2019,7R01-70256,Fort Dodge,IA,All,Rural Reporter,1149562.0,41.0,324207.0,220719.0,West North Central
2019,7R01-70258,Atlantic,IA,All,Rural Reporter,4262132.0,137.0,1658806.0,635687.0,West North Central
2019,7R01-70260,Mason City,IA,All,Rural Reporter,1128026.0,22.0,369248.0,220713.0,West North Central
2019,7R02-70054,Wichita,KS,All,Rural Reporter,270046.0,21.0,93259.0,4225.0,West North Central
2019,7R02-70060,Hays,KS,All,Rural Reporter,695666.0,11.0,163416.0,66673.0,West North Central
2019,7R02-70062,Colby,KS,All,Rural Reporter,92843.0,2.0,38087.0,12583.0,West North Central
2019,7R02-70070,Garden City,KS,All,Rural Reporter,1033155.0,17.0,241813.0,82844.0,West North Central
2019,7R02-70072,Council Grove,KS,All,Rural Reporter,121428.0,5.0,102991.0,7810.0,West North Central
2019,7R02-70078,Girard,KS,All,Rural Reporter,595690.0,24.0,186662.0,43994.0,West North Central
2019,7R02-70084,Norton,KS,All,Rural Reporter,50975.0,1.0,7370.0,2503.0,West North Central
2019,7R02-70086,LaCrosse,KS,All,Rural Reporter,47912.0,2.0,19531.0,2563.0,West North Central
2019,7R02-70087,Lincoln,KS,All,Rural Reporter,66098.0,2.0,11310.0,1296.0,West North Central
2019,7R02-70088,Plainville,KS,All,Rural Reporter,121153.0,3.0,71619.0,4491.0,West North Central
2019,7R02-70089,Bonner Springs,KS,All,Rural Reporter,80120.0,4.0,19248.0,6689.0,West North Central
2019,7R02-70094,Wakeeney,KS,All,Rural Reporter,35135.0,1.0,4292.0,7920.0,West North Central
2019,7R02-70096,Mound City,KS,All,Rural Reporter,74208.0,2.0,32575.0,1445.0,West North Central
2019,7R02-70102,Oberlin,KS,All,Rural Reporter,35514.0,2.0,11287.0,6953.0,West North Central
2019,7R02-70103,Oskaloosa,KS,All,Rural Reporter,150458.0,8.0,91434.0,5704.0,West North Central
2019,7R02-70105,Smith Center,KS,All,Rural Reporter,36722.0,2.0,13639.0,6041.0,West North Central
2019,7R02-70109,Osage City,KS,All,Rural Reporter,193585.0,6.0,175724.0,22200.0,West North Central
2019,7R02-70115,Hoisington,KS,All,Rural Reporter,37768.0,1.0,9471.0,6335.0,West North Central
2019,7R02-70120,Herington,KS,All,Rural Reporter,27637.0,1.0,7648.0,4283.0,West North Central
2019,7R02-70122,Westmoreland,KS,All,Rural Reporter,141419.0,3.0,35651.0,8947.0,West North Central
2019,7R02-70123,Great Bend,KS,All,Rural Reporter,165756.0,4.0,73173.0,24465.0,West North Central
2019,7R02-70132,Troy,KS,All,Rural Reporter,116829.0,5.0,79550.0,2569.0,West North Central
2019,7R02-70135,Chanute,KS,All,Rural Reporter,101404.0,9.0,49750.0,24086.0,West North Central
2019,7R02-70137,Great Bend,KS,All,Rural Reporter,493226.0,12.0,271514.0,49559.0,West North Central
2019,7R02-70139,Dodge City,KS,All,Rural Reporter,668859.0,11.0,219150.0,47277.0,West North Central
2019,7R02-70141,Pratt,KS,All,Rural Reporter,74045.0,4.0,42826.0,23958.0,West North Central
2019,7R02-70144,Cottonwood Falls,KS,All,Rural Reporter,52556.0,2.0,6878.0,3826.0,West North Central
2019,7R02-70145,Salina,KS,All,Rural Reporter,3141565.0,62.0,1158381.0,330305.0,West North Central
2019,7R02-70146,Minneapolis,KS,All,Rural Reporter,89164.0,4.0,51392.0,5755.0,West North Central
2019,7R02-70158,Howard,KS,All,Rural Reporter,105943.0,2.0,53021.0,1952.0,West North Central
2019,7R02-70163,Paola,KS,All,Rural Reporter,42046.0,2.0,24557.0,5033.0,West North Central
2019,7R02-70167,Ellsworth,KS,All,Rural Reporter,30045.0,1.0,11108.0,3278.0,West North Central
2019,7R02-70171,Wilson,KS,All,Rural Reporter,6643.0,2.0,3898.0,550.0,West North Central
2019,7R02-70178,Paola,KS,All,Rural Reporter,72909.0,10.0,21560.0,1085.0,West North Central
2019,7R02-70179,McPherson,KS,All,Rural Reporter,128965.0,5.0,28327.0,12417.0,West North Central
2019,7R02-70180,Hutchinson,KS,All,Rural Reporter,1316406.0,18.0,454887.0,124612.0,West North Central
2019,7R02-70184,Louisburg,KS,All,Rural Reporter,66997.0,3.0,32945.0,3056.0,West North Central
2019,7R02-70186,Eureka,KS,All,Rural Reporter,102207.0,5.0,68115.0,32014.0,West North Central
2019,7R02-70187,Arkansas City,KS,All,Rural Reporter,98034.0,7.0,50207.0,29103.0,West North Central
2019,7R02-70191,Phillipsburg,KS,All,Rural Reporter,72350.0,2.0,20698.0,6288.0,West North Central
2019,7R02-70196,Belleville,KS,All,Rural Reporter,50813.0,2.0,10937.0,35540.0,West North Central
2019,7R02-70197,Dighton,KS,All,Rural Reporter,12492.0,1.0,6306.0,1166.0,West North Central
2019,7R02-70199,Oakley,KS,All,Rural Reporter,44286.0,2.0,11223.0,6660.0,West North Central
2019,7R02-70201,Lawrence,KS,All,Rural Reporter,351427.0,4.0,53175.0,3811.0,West North Central
2019,7R02-70204,Garnett,KS,All,Rural Reporter,65472.0,3.0,16968.0,9336.0,West North Central
2019,7R02-70206,Kingaman,KS,All,Rural Reporter,87883.0,3.0,24110.0,1256.0,West North Central
2019,7R02-70208,Marysville,KS,All,Rural Reporter,162229.0,5.0,58244.0,5722.0,West North Central
2019,7R02-70209,Independence,KS,All,Rural Reporter,1030656.0,28.0,831642.0,74753.0,West North Central
2019,7R02-70210,Lyons,KS,All,Rural Reporter,204581.0,3.0,69608.0,8569.0,West North Central
2019,7R02-70213,Seneca,KS,All,Rural Reporter,300087.0,7.0,93808.0,23269.0,West North Central
2019,7R02-70215,Goodland,KS,All,Rural Reporter,24285.0,1.0,17055.0,5789.0,West North Central
2019,7R02-70218,Alma,KS,All,Rural Reporter,83214.0,3.0,52190.0,2891.0,West North Central
2019,7R02-70222,Burlington,KS,All,Rural Reporter,413782.0,8.0,280789.0,23564.0,West North Central
2019,7R02-70225,Ottawa,KS,All,Rural Reporter,148920.0,4.0,53389.0,11933.0,West North Central
2019,7R02-70226,Columbus,KS,All,Rural Reporter,209362.0,20.0,94957.0,25435.0,West North Central
2019,7R02-70227,Liberal,KS,All,Rural Reporter,406875.0,8.0,147022.0,30036.0,West North Central
2019,7R02-70228,Anthony,KS,All,Rural Reporter,114042.0,4.0,65732.0,7573.0,West North Central
2019,7R02-70235,Winfield,KS,All,Rural Reporter,228949.0,5.0,44599.0,12634.0,West North Central
2019,7R02-70238,Newton,KS,All,Rural Reporter,167274.0,6.0,66660.0,5954.0,West North Central
2019,7R02-70241,Russell,KS,All,Rural Reporter,75863.0,2.0,26133.0,14107.0,West North Central
2019,7R02-70245,Osawatomie,KS,All,Rural Reporter,76169.0,3.0,22078.0,5895.0,West North Central
2019,7R02-70248,Emporia,KS,All,Rural Reporter,557236.0,9.0,170381.0,42071.0,West North Central
2019,7R02-70250,Clay Center,KS,All,Rural Reporter,76239.0,2.0,6899.0,3914.0,West North Central
2019,7R02-70255,Beloit,KS,All,Rural Reporter,331048.0,7.0,204552.0,9053.0,West North Central
2019,7R02-70259,Wellington,KS,All,Rural Reporter,233360.0,6.0,48013.0,24928.0,West North Central
2019,7R02-70266,Kingman,KS,All,Rural Reporter,83796.0,2.0,13157.0,10581.0,West North Central
2019,7R02-70267,Atchinson,KS,All,Rural Reporter,108973.0,3.0,29057.0,10338.0,West North Central
2019,7R02-70268,Quinter,KS,All,Rural Reporter,29620.0,2.0,23233.0,1155.0,West North Central
2019,7R02-77076,Atwood,KS,All,Rural Reporter,40931.0,2.0,12089.0,4245.0,West North Central
2019,7R02-77079,Hiawatha,KS,All,Rural Reporter,228751.0,4.0,101742.0,6088.0,West North Central
2019,7R02-77082,St. Francis,KS,All,Rural Reporter,48621.0,1.0,15852.0,2864.0,West North Central
2019,7R02-77083,McPherson,KS,All,Rural Reporter,160092.0,9.0,44457.0,22997.0,West North Central
2019,7R03-70063,Malden,MO,All,Rural Reporter,570121.0,16.0,216014.0,43516.0,West North Central
2019,7R03-70067,Bloomfield,MO,All,Rural Reporter,62357.0,2.0,7150.0,4656.0,West North Central
2019,7R03-70085,Mt. Vernon,MO,All,Rural Reporter,98785.0,3.0,30660.0,16994.0,West North Central
2019,7R03-70099,Licking,MO,All,Rural Reporter,71145.0,2.0,38837.0,1547.0,West North Central
2019,7R03-70106,Richmond,MO,All,Rural Reporter,934013.0,22.0,390936.0,53842.0,West North Central
2019,7R03-70114,Doniphan,MO,All,Rural Reporter,429743.0,18.0,296705.0,14602.0,West North Central
2019,7R03-70133,Columbia,MO,All,Rural Reporter,29210250.0,878.0,14653297.0,1420691.0,West North Central
2019,7R03-70134,Nevada,MO,All,Rural Reporter,69104.0,1.0,26924.0,6762.0,West North Central
2019,7R03-70140,East Prairie,MO,All,Rural Reporter,338607.0,7.0,184717.0,20100.0,West North Central
2019,7R03-70147,New Madrid,MO,All,Rural Reporter,129085.0,2.0,13641.0,7297.0,West North Central
2019,7R03-70152,Carthage,MO,All,Rural Reporter,64955.0,2.0,49169.0,14356.0,West North Central
2019,7R03-70155,West Plains,MO,All,Rural Reporter,170202.0,5.0,40642.0,12898.0,West North Central
2019,7R03-70162,Excelsior Springs,MO,All,Rural Reporter,171729.0,3.0,25567.0,8609.0,West North Central
2019,7R03-70165,Houston,MO,All,Rural Reporter,109141.0,2.0,16410.0,15904.0,West North Central
2019,7R03-70168,Sikeston,MO,All,Rural Reporter,335361.0,7.0,136418.0,23605.0,West North Central
2019,7R03-70177,El Dorado Springs,MO,All,Rural Reporter,148049.0,2.0,24928.0,12688.0,West North Central
2019,7R03-70189,Clinton,MO,All,Rural Reporter,149914.0,4.0,32632.0,14575.0,West North Central
2019,7R03-70211,Lamar,MO,All,Rural Reporter,133943.0,3.0,42113.0,21400.0,West North Central
2019,7R03-70257,Macon,MO,All,Rural Reporter,65742.0,1.0,9227.0,2870.0,West North Central
2019,7R03-70263,Fulton,MO,All,Rural Reporter,612148.0,13.0,235277.0,34137.0,West North Central
2019,7R04-70058,Chadron,NE,All,Rural Reporter,40695.0,2.0,20456.0,1378.0,West North Central
2019,7R04-70069,Schuyler,NE,All,Rural Reporter,46122.0,1.0,9410.0,4621.0,West North Central
2019,7R04-70073,Hastings,NE,All,Rural Reporter,207472.0,9.0,64434.0,10182.0,West North Central
2019,7R04-70074,Sidney,NE,All,Rural Reporter,225829.0,5.0,61827.0,12709.0,West North Central
2019,7R04-70076,Beatrice,NE,All,Rural Reporter,702973.0,19.0,161228.0,49272.0,West North Central
2019,7R04-70079,Hyannis,NE,All,Rural Reporter,19695.0,1.0,9978.0,113.0,West North Central
2019,7R04-70081,Kearney,NE,All,Rural Reporter,1682015.0,54.0,468660.0,127193.0,West North Central
2019,7R04-70098,Guide Rock,NE,All,Rural Reporter,28075.0,3.0,30728.0,620.0,West North Central
2019,7R04-70100,Stratton,NE,All,Rural Reporter,112802.0,3.0,80266.0,2022.0,West North Central
2019,7R04-70107,Alliance,NE,All,Rural Reporter,298115.0,7.0,79048.0,28401.0,West North Central
2019,7R04-70112,Humboldt,NE,All,Rural Reporter,90846.0,4.0,29766.0,9724.0,West North Central
2019,7R04-70113,Burwell,NE,All,Rural Reporter,34970.0,4.0,28818.0,609.0,West North Central
2019,7R04-70121,David City,NE,All,Rural Reporter,70979.0,4.0,47322.0,5710.0,West North Central
2019,7R04-70124,Oakland,NE,All,Rural Reporter,67883.0,4.0,32491.0,5104.0,West North Central
2019,7R04-70125,Neligh,NE,All,Rural Reporter,51869.0,3.0,7851.0,10721.0,West North Central
2019,7R04-70126,Grant,NE,All,Rural Reporter,75772.0,3.0,19573.0,8520.0,West North Central
2019,7R04-70127,Ogallala,NE,All,Rural Reporter,151242.0,4.0,45409.0,27669.0,West North Central
2019,7R04-70128,Imperial,NE,All,Rural Reporter,207977.0,6.0,74383.0,29734.0,West North Central
2019,7R04-70130,Ord,NE,All,Rural Reporter,87084.0,4.0,25334.0,3415.0,West North Central
2019,7R04-70143,Mullen,NE,All,Rural Reporter,14566.0,3.0,16678.0,270.0,West North Central
2019,7R04-70148,Western,NE,All,Rural Reporter,277436.0,6.0,75043.0,12129.0,West North Central
2019,7R04-70153,North Platte,NE,All,Rural Reporter,691043.0,13.0,173852.0,78892.0,West North Central
2019,7R04-70156,Norfolk,NE,All,Rural Reporter,508047.0,8.0,143340.0,34249.0,West North Central
2019,7R04-70160,Omaha,NE,All,Rural Reporter,684473.0,19.0,319617.0,19601.0,West North Central
2019,7R04-70164,Lincoln,NE,All,Rural Reporter,97002.0,3.0,35490.0,2132.0,West North Central
2019,7R04-70181,Tecumseh,NE,All,Rural Reporter,66769.0,1.0,7854.0,3438.0,West North Central
2019,7R04-70182,Holdrege,NE,All,Rural Reporter,146795.0,4.0,30992.0,13078.0,West North Central
2019,7R04-70183,Gering,NE,All,Rural Reporter,708981.0,12.0,255883.0,41388.0,West North Central
2019,7R04-70192,Loup City,NE,All,Rural Reporter,33719.0,1.0,12349.0,1404.0,West North Central
2019,7R04-70193,Plainview,NE,All,Rural Reporter,17045.0,1.0,4412.0,1800.0,West North Central
2019,7R04-70198,Alma,NE,All,Rural Reporter,60429.0,2.0,18919.0,2737.0,West North Central
2019,7R04-70200,Kimball,NE,All,Rural Reporter,190376.0,5.0,49312.0,10511.0,West North Central
2019,7R04-70202,Albion,NE,All,Rural Reporter,49763.0,2.0,17051.0,2741.0,West North Central
2019,7R04-70205,Geneva,NE,All,Rural Reporter,109143.0,4.0,26081.0,4835.0,West North Central
2019,7R04-70212,Wynot,NE,All,Rural Reporter,210039.0,7.0,154866.0,5710.0,West North Central
2019,7R04-70214,Columbus,NE,All,Rural Reporter,213881.0,5.0,35366.0,9909.0,West North Central
2019,7R04-70220,O Neill,NE,All,Rural Reporter,194305.0,7.0,39668.0,16870.0,West North Central
2019,7R04-70223,York,NE,All,Rural Reporter,169245.0,5.0,54188.0,10819.0,West North Central
2019,7R04-70232,McCook,NE,All,Rural Reporter,150268.0,3.0,15446.0,7431.0,West North Central
2019,7R04-70233,Wayne,NE,All,Rural Reporter,88168.0,4.0,16772.0,10306.0,West North Central
2019,7R04-70246,Seward,NE,All,Rural Reporter,201192.0,5.0,80121.0,14050.0,West North Central
2019,7R04-70247,Crawford,NE,All,Rural Reporter,69853.0,2.0,14938.0,3017.0,West North Central
2019,7R04-70253,Wahoo,NE,All,Rural Reporter,77658.0,5.0,16194.0,2995.0,West North Central
2019,7R04-70265,Chadron,NE,All,Rural Reporter,59789.0,2.0,18722.0,10122.0,West North Central
2019,7R04-77078,Oshkosh,NE,All,Rural Reporter,165009.0,3.0,54410.0,4650.0,West North Central
2019,8R01-80115,Lamar,CO,All,Rural Reporter,360505.0,7.0,85938.0,23638.0,Mountain
2019,8R01-80118,Westcliffe,CO,All,Rural Reporter,86034.0,19.0,48768.0,2734.0,Mountain
2019,8R01-80119,Black Hawk,CO,All,Rural Reporter,638025.0,6.0,74281.0,228045.0,Mountain
2019,8R01-80150,Crested Butte,CO,All,Rural Reporter,1857808.0,12.0,470273.0,239411.0,Mountain
2019,8R01-80155,Gypsum,CO,All,Rural Reporter,10067616.0,38.0,1806527.0,1117311.0,Mountain
2019,8R01-80159,Crested Butte,CO,All,Rural Reporter,1773790.0,26.0,216423.0,713561.0,Mountain
2019,8R01-80161,Breckenridge,CO,All,Rural Reporter,10630010.0,30.0,1476471.0,1747746.0,Mountain
2019,8R01-80162,Stratton,CO,All,Rural Reporter,246996.0,14.0,71084.0,43464.0,Mountain
2019,8R01-80168,Dove Creek,CO,All,Rural Reporter,135804.0,7.0,72620.0,5507.0,Mountain
2019,8R01-80186,Steamboat Springs,CO,All,Rural Reporter,3563336.0,21.0,655866.0,1145302.0,Mountain
2019,8R01-80189,Ignacio,CO,All,Rural Reporter,985394.0,11.0,318641.0,24895.0,Mountain
2019,8R01-80201,Cortez,CO,All,Rural Reporter,196377.0,9.0,111959.0,24036.0,Mountain
2019,8R01-80206,Durango,CO,All,Rural Reporter,1869115.0,12.0,341145.0,373845.0,Mountain
2019,8R01-80221,Fort Morgan,CO,All,Rural Reporter,1726452.0,76.0,714949.0,144398.0,Mountain
2019,8R01-80225,La Junta,CO,All,Rural Reporter,161212.0,3.0,28498.0,18260.0,Mountain
2019,8R01-80227,Trinidad,CO,All,Rural Reporter,599950.0,15.0,160984.0,55895.0,Mountain
2019,8R01-80237,Salida,CO,All,Rural Reporter,232143.0,8.0,111772.0,16670.0,Mountain
2019,8R01-80256,Mountain Village,CO,All,Rural Reporter,3766117.0,72.0,3914945.0,3201985.0,Mountain
2019,8R01-80258,Glenwood Springs,CO,All,Rural Reporter,1352465.0,4.0,118559.0,160822.0,Mountain
2019,8R01-80263,Snowmass Village,CO,All,Rural Reporter,3707930.0,29.0,380051.0,588511.0,Mountain
2019,8R01-80274,Canon City,CO,All,Rural Reporter,305479.0,8.0,119284.0,13976.0,Mountain
2019,8R01-80275,Cripple Creek,CO,All,Rural Reporter,350688.0,7.0,82840.0,49828.0,Mountain
2019,8R01-80280,Pagosa Springs,CO,All,Rural Reporter,229560.0,4.0,65373.0,10748.0,Mountain
2019,8R01-80289,Glenwood Springs,CO,All,Rural Reporter,34825962.0,250.0,4946740.0,5230352.0,Mountain
2019,8R01-88215,Montrose,CO,All,Rural Reporter,1432596.0,29.0,342562.0,114413.0,Mountain
2019,8R01-88226,Telluride,CO,All,Rural Reporter,1083036.0,8.0,105366.0,351148.0,Mountain
2019,8R01-88228,Avon,CO,All,Rural Reporter,1476990.0,9.0,194660.0,470677.0,Mountain
2019,8R01-88229,Las Animas,CO,All,Rural Reporter,301126.0,7.0,237513.0,40180.0,Mountain
2019,8R01-88230,Woodland Park,CO,All,Rural Reporter,232997.0,7.0,76966.0,7759.0,Mountain
2019,8R02-80117,Jordan,MT,All,Rural Reporter,40771.0,3.0,14166.0,1584.0,Mountain
2019,8R02-80134,Chester,MT,All,Rural Reporter,164752.0,7.0,37131.0,12068.0,Mountain
2019,8R02-80135,Ekalaka,MT,All,Rural Reporter,32967.0,2.0,29987.0,834.0,Mountain
2019,8R02-80137,Helena,MT,All,Rural Reporter,1400716.0,10.0,225576.0,90568.0,Mountain
2019,8R02-80139,Forsyth,MT,All,Rural Reporter,102233.0,3.0,38997.0,1423.0,Mountain
2019,8R02-80142,Hamilton,MT,All,Rural Reporter,219314.0,10.0,66616.0,11660.0,Mountain
2019,8R02-80144,Whitehall,MT,All,Rural Reporter,147332.0,6.0,26454.0,19773.0,Mountain
2019,8R02-80164,Hot Springs,MT,All,Rural Reporter,221957.0,12.0,122821.0,14533.0,Mountain
2019,8R02-80166,Glendive,MT,All,Rural Reporter,269810.0,6.0,58373.0,15960.0,Mountain
2019,8R02-80167,Broadus,MT,All,Rural Reporter,138259.0,7.0,82227.0,2817.0,Mountain
2019,8R02-80169,Shelby,MT,All,Rural Reporter,287075.0,6.0,118512.0,16398.0,Mountain
2019,8R02-80172,Libby,MT,All,Rural Reporter,321366.0,9.0,188981.0,15972.0,Mountain
2019,8R02-80173,Superior,MT,All,Rural Reporter,7053.0,1.0,11440.0,1725.0,Mountain
2019,8R02-80174,Butte,MT,All,Rural Reporter,1231589.0,11.0,215313.0,197756.0,Mountain
