SubRecipientCode,Year,Efficiency_score,State,Region,Effectiveness_score,combined_score
2R01-20950,2022,0.9600000009188366,NJ,Middle Atlantic,0.9600000090777532,0.9600000022444541
2R02-20925,2018,0.9568345652120904,NY,Middle Atlantic,1.0,1.0
2R02-20925,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20925,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20925,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20925,2022,1.0,NY,Middle Atlantic,0.9834145878988204,1.0
2R02-20926,2018,1.0,NY,Middle Atlantic,0.9833267167350744,1.0
2R02-20926,2019,0.9944420455865526,NY,Middle Atlantic,1.0,1.0
2R02-20926,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20926,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20926,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20931,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20931,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20931,2020,0.8000000002118021,NY,Middle Atlantic,0.8000000004009821,0.8000000004110177
2R02-20931,2021,0.8000000001580279,NY,Middle Atlantic,0.8000000074825051,0.8000000001221433
2R02-20931,2022,0.9991632857612176,NY,Middle Atlantic,1.0,1.0
2R02-20932,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20932,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20932,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20932,2021,0.882352941422163,NY,Middle Atlantic,0.8823529416872825,0.8823529412766677
2R02-20932,2022,1.0,NY,Middle Atlantic,0.8823529424593852,1.0
2R02-20934,2018,1.0,NY,Middle Atlantic,0.8710812188050456,1.0
2R02-20934,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20934,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20934,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20934,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20935,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20935,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20935,2020,0.94736842389757,NY,Middle Atlantic,0.947368422642826,0.9473684220578236
2R02-20935,2021,0.9715374948242398,NY,Middle Atlantic,0.9637182879247644,0.9715374841741268
2R02-20935,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20937,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20937,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20937,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20937,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20937,2022,1.0,NY,Middle Atlantic,0.2591033807320652,1.0
2R02-20938,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20938,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20938,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20938,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20938,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20939,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20939,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20939,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20939,2021,0.9333333342782216,NY,Middle Atlantic,0.9333333366535806,0.9333333361143404
2R02-20939,2022,0.9667267382640674,NY,Middle Atlantic,0.9333333341800872,0.9667267379983886
2R02-20940,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20940,2019,0.9968329523826754,NY,Middle Atlantic,0.936164668065526,0.9968329118851113
2R02-20940,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20940,2021,0.9388385907544072,NY,Middle Atlantic,0.8538705805612793,0.9388385913484923
2R02-20940,2022,0.9452050303154678,NY,Middle Atlantic,0.8702316223656673,0.9452050309764478
2R02-20941,2018,0.7465128675492808,NY,Middle Atlantic,1.0,1.0
2R02-20941,2019,0.775869371683769,NY,Middle Atlantic,1.0,1.0
2R02-20941,2020,0.7372159841464069,NY,Middle Atlantic,0.8673996470808648,0.8673996371433119
2R02-20941,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20941,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20942,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20942,2019,0.8732915710781636,NY,Middle Atlantic,0.8830895946017472,0.8830895968414112
2R02-20942,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20942,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20942,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20945,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20945,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20945,2020,0.943338114954062,NY,Middle Atlantic,0.9433381354122896,0.9433381274692858
2R02-20945,2021,0.934299188195316,NY,Middle Atlantic,0.934299188326696,0.9342991896191585
2R02-20945,2022,1.0,NY,Middle Atlantic,0.8051663760277508,1.0
2R02-20946,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20946,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20946,2020,0.8000000001009583,NY,Middle Atlantic,0.800000000762513,0.8000000006547797
2R02-20946,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20946,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20947,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20947,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20947,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20947,2021,0.9401385868472132,NY,Middle Atlantic,0.9401385874812792,0.9401385872769397
2R02-20947,2022,0.8972128212571847,NY,Middle Atlantic,0.8937653089355585,0.8972128269102504
2R02-20951,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20951,2019,0.9943244596852068,NY,Middle Atlantic,1.0,1.0
2R02-20951,2020,1.0,NY,Middle Atlantic,0.9453674053751512,1.0
2R02-20951,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20951,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20952,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20952,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20952,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20952,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20952,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20953,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20953,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20953,2020,1.0,NY,Middle Atlantic,0.9962807867356508,1.0
2R02-20953,2021,0.9764540254138626,NY,Middle Atlantic,0.9764540242739164,0.9764540247001546
2R02-20953,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20954,2018,0.987802410144882,NY,Middle Atlantic,1.0,1.0
2R02-20954,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20954,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20954,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20954,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20957,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20957,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20957,2020,1.0,NY,Middle Atlantic,0.9337390593725878,1.0
2R02-20957,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20957,2022,0.9106558588666238,NY,Middle Atlantic,0.9106558590870156,0.9106558588409807
2R02-20958,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20958,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20958,2020,0.8823529564485803,NY,Middle Atlantic,0.882352942857253,0.8823529417626572
2R02-20958,2021,0.9139527748053308,NY,Middle Atlantic,0.8879269935238582,0.9139527743175808
2R02-20958,2022,0.9097967806435824,NY,Middle Atlantic,0.9097967811537202,0.9097967790845114
2R02-20959,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20959,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20959,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20959,2021,0.8851975686596507,NY,Middle Atlantic,0.8851975754616803,0.8851976357653203
2R02-20959,2022,0.9090909151756188,NY,Middle Atlantic,0.9090909091578186,0.9090909145953242
2R02-20960,2018,0.995531680398003,NY,Middle Atlantic,1.0,1.0
2R02-20960,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20960,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20960,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20960,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20962,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20962,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20962,2020,0.9845816805056836,NY,Middle Atlantic,0.9931518886835218,0.9931518888995088
2R02-20962,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20962,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20964,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20964,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20964,2020,0.8651398240987399,NY,Middle Atlantic,0.8354762288606005,0.8651398225856429
2R02-20964,2021,0.959377955901396,NY,Middle Atlantic,0.7658738513634663,0.9593779570546739
2R02-20964,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20967,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20967,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20967,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20967,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20967,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20968,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20968,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20968,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20968,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20968,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20973,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20973,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20973,2020,0.9793427262631064,NY,Middle Atlantic,0.9793427262769212,0.9793427284210112
2R02-20973,2021,0.9506457624411242,NY,Middle Atlantic,0.9506457639574472,0.9506457688914419
2R02-20973,2022,0.9904570607050446,NY,Middle Atlantic,0.9904570649732845,0.9904570515132837
2R02-20975,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20975,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20975,2020,0.8686208123691042,NY,Middle Atlantic,0.868620810498939,0.8686208103308457
2R02-20975,2021,0.9704065265841338,NY,Middle Atlantic,0.9704065255488163,0.9704065263389909
2R02-20975,2022,0.9135099343804852,NY,Middle Atlantic,0.9135099303406532,0.9135099294352064
2R02-20980,2018,1.0,NY,Middle Atlantic,0.9403237366158343,1.0
2R02-20980,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20980,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20980,2021,0.9411764722638962,NY,Middle Atlantic,0.941176471347298,0.9411764714344926
2R02-20980,2022,0.9411764732523576,NY,Middle Atlantic,1.0,1.0
2R02-20981,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20981,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20981,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20981,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20981,2022,0.951424009854508,NY,Middle Atlantic,0.8750000003678838,0.951424002775242
2R02-20983,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20983,2019,0.990403120210613,NY,Middle Atlantic,0.9985416973847504,0.9985416968280202
2R02-20983,2020,0.978144831420894,NY,Middle Atlantic,0.991294503009274,0.9912945004667679
2R02-20983,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20983,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20988,2018,1.0,NY,Middle Atlantic,0.9218704049735064,1.0
2R02-20988,2019,0.9781277118021088,NY,Middle Atlantic,1.0,1.0
2R02-20988,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20988,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20988,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20991,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20991,2019,0.6405093172015508,NY,Middle Atlantic,0.8544032295832251,0.8544032295471147
2R02-20991,2020,0.8621499241839334,NY,Middle Atlantic,0.5660342658216316,0.8621499222051625
2R02-20991,2021,1.0,NY,Middle Atlantic,0.6482688829050672,1.0
2R02-20991,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20992,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20992,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20992,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20992,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20992,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20998,2018,1.0,NY,Middle Atlantic,0.7822772058494812,1.0
2R02-20998,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20998,2020,0.797473965236576,NY,Middle Atlantic,0.7974739692335975,0.7974739653297542
2R02-20998,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20998,2022,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20999,2018,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20999,2019,1.0,NY,Middle Atlantic,1.0,1.0
2R02-20999,2020,0.9970849240471084,NY,Middle Atlantic,0.9970849240289054,0.9970849275087171
2R02-20999,2021,0.9618720570631784,NY,Middle Atlantic,0.961872042407235,0.9618720432152319
2R02-20999,2022,0.9599299026209605,NY,Middle Atlantic,0.9599299107040384,0.9599299022384037
2R02-21000,2018,0.8317412865124645,NY,Middle Atlantic,1.0,1.0
2R02-21000,2019,0.8830230428623836,NY,Middle Atlantic,1.0,1.0
2R02-21000,2020,1.0,NY,Middle Atlantic,1.0,1.0
2R02-21000,2021,1.0,NY,Middle Atlantic,1.0,1.0
2R02-21000,2022,1.0,NY,Middle Atlantic,1.0,1.0
3R03-30117,2018,1.0,MD,South Atlantic,1.0,1.0
3R03-30117,2019,1.0,MD,South Atlantic,1.0,1.0
3R03-30117,2020,1.0,MD,South Atlantic,1.0,1.0
3R03-30117,2021,1.0,MD,South Atlantic,1.0,1.0
3R03-30117,2022,0.9836164173458884,MD,South Atlantic,1.0,1.0
3R03-30130,2018,1.0,MD,South Atlantic,1.0,1.0
3R03-30130,2019,1.0,MD,South Atlantic,1.0,1.0
3R03-30130,2020,0.9609416976927286,MD,South Atlantic,0.9609416999872618,0.9609416987552498
3R03-30130,2021,0.9004652413817342,MD,South Atlantic,0.9004652462359747,0.9004652424098599
3R03-30130,2022,0.9022209991580388,MD,South Atlantic,1.0,1.0
3R03-30155,2018,1.0,MD,South Atlantic,1.0,1.0
3R03-30155,2019,0.9303988737074532,MD,South Atlantic,1.0,1.0
3R03-30155,2020,1.0,MD,South Atlantic,1.0,1.0
3R03-30155,2021,1.0,MD,South Atlantic,1.0,1.0
3R03-30155,2022,1.0,MD,South Atlantic,0.8939394027105357,1.0
3R03-30161,2018,1.0,MD,South Atlantic,1.0,1.0
3R03-30161,2019,1.0,MD,South Atlantic,1.0,1.0
3R03-30161,2020,1.0,MD,South Atlantic,1.0,1.0
3R03-30161,2021,1.0,MD,South Atlantic,1.0,1.0
3R03-30161,2022,0.9581770096350356,MD,South Atlantic,0.9354838710283448,0.9581769997235814
3R03-30186,2018,1.0,MD,South Atlantic,1.0,1.0
3R03-30186,2019,1.0,MD,South Atlantic,1.0,1.0
3R03-30186,2020,1.0,MD,South Atlantic,1.0,1.0
3R03-30186,2021,1.0,MD,South Atlantic,1.0,1.0
3R03-30186,2022,0.93260576642674,MD,South Atlantic,0.9715456242142292,0.9715456238170564
3R04-30116,2018,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30116,2019,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30116,2020,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30116,2021,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30116,2022,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30124,2018,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30124,2019,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30124,2020,0.985027527763264,PA,Middle Atlantic,0.9850775857979064,0.985077585721206
3R04-30124,2021,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30124,2022,0.9559495984154496,PA,Middle Atlantic,0.9559496024878472,0.9559495985462827
3R04-30127,2018,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30127,2019,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30127,2020,0.993530686965722,PA,Middle Atlantic,0.964077688654486,0.9935306949900291
3R04-30127,2021,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30127,2022,0.9255910983627832,PA,Middle Atlantic,0.9258300911544672,0.9258300879524676
3R04-30151,2018,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30151,2019,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30151,2020,0.944185410415877,PA,Middle Atlantic,0.9441854138324494,0.9441854103054274
3R04-30151,2021,0.9420908465426256,PA,Middle Atlantic,0.9420908349041824,0.9420908483677521
3R04-30151,2022,0.8747101310851945,PA,Middle Atlantic,0.874710136474903,0.8747101542866456
3R04-30170,2018,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30170,2019,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30170,2020,0.862859544440581,PA,Middle Atlantic,0.8629193127096086,0.8629193086154748
3R04-30170,2021,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30170,2022,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30177,2018,1.0,PA,Middle Atlantic,0.9768241933545304,1.0
3R04-30177,2019,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30177,2020,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30177,2021,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30177,2022,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30185,2018,0.96292408928733,PA,Middle Atlantic,1.0,1.0
3R04-30185,2019,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30185,2020,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30185,2021,0.977045666545285,PA,Middle Atlantic,0.9770456389805012,0.9770456709017888
3R04-30185,2022,0.8850397215124104,PA,Middle Atlantic,0.8850397332626855,0.8850397281992213
3R04-30194,2018,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30194,2019,0.9193753964901944,PA,Middle Atlantic,1.0,1.0
3R04-30194,2020,0.910932207754493,PA,Middle Atlantic,0.989222585873391,0.9892225857410125
3R04-30194,2021,0.9901738238930172,PA,Middle Atlantic,0.9901738239722564,0.9901738237834774
3R04-30194,2022,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30196,2018,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30196,2019,0.969926888979624,PA,Middle Atlantic,0.9695497391179684,0.9699268970604418
3R04-30196,2020,0.9598888920580836,PA,Middle Atlantic,0.9598888730532404,0.9598889231569998
3R04-30196,2021,1.0,PA,Middle Atlantic,1.0,1.0
3R04-30196,2022,1.0,PA,Middle Atlantic,1.0,1.0
3R05-30121,2018,1.0,WV,South Atlantic,1.0,1.0
3R05-30121,2019,0.9428571453337528,WV,South Atlantic,0.9428571456398064,0.9428571442902414
3R05-30121,2020,0.9166666721383004,WV,South Atlantic,0.9166666694644215,0.9166666667137883
3R05-30121,2021,0.9166666684797832,WV,South Atlantic,0.9166666694374498,0.9166666681551625
3R05-30121,2022,1.0,WV,South Atlantic,1.0,1.0
3R05-30122,2018,1.0,WV,South Atlantic,0.9967180603751642,1.0
3R05-30122,2019,1.0,WV,South Atlantic,1.0,1.0
3R05-30122,2020,1.0,WV,South Atlantic,1.0,1.0
3R05-30122,2021,1.0,WV,South Atlantic,1.0,1.0
3R05-30122,2022,1.0,WV,South Atlantic,0.8888888890218452,1.0
3R05-30135,2018,1.0,WV,South Atlantic,1.0,1.0
3R05-30135,2019,1.0,WV,South Atlantic,1.0,1.0
3R05-30135,2020,1.0,WV,South Atlantic,1.0,1.0
3R05-30135,2021,0.8157894760929455,WV,South Atlantic,0.8214213738281181,0.8214213737365187
3R05-30135,2022,0.7560975631706666,WV,South Atlantic,1.0,1.0
3R05-30138,2018,0.986034317086488,WV,South Atlantic,0.9760943325004364,0.9860343151069649
3R05-30138,2019,1.0,WV,South Atlantic,1.0,1.0
3R05-30138,2020,1.0,WV,South Atlantic,1.0,1.0
3R05-30138,2021,1.0,WV,South Atlantic,1.0,1.0
3R05-30138,2022,0.9285714324463517,WV,South Atlantic,0.928571433971108,0.9285714355525091
3R05-30140,2018,1.0,WV,South Atlantic,1.0,1.0
3R05-30140,2019,1.0,WV,South Atlantic,1.0,1.0
3R05-30140,2020,1.0,WV,South Atlantic,0.924701971799712,1.0
3R05-30140,2021,1.0,WV,South Atlantic,1.0,1.0
3R05-30140,2022,1.0,WV,South Atlantic,1.0,1.0
3R05-30149,2018,1.0,WV,South Atlantic,1.0,1.0
3R05-30149,2019,1.0,WV,South Atlantic,1.0,1.0
3R05-30149,2020,1.0,WV,South Atlantic,1.0,1.0
3R05-30149,2021,0.8709776719726672,WV,South Atlantic,0.8709776777413114,0.8709776718019103
3R05-30149,2022,0.8421052761541145,WV,South Atlantic,0.8421052652497111,0.8421052682458467
3R05-30162,2018,1.0,WV,South Atlantic,0.9285714290605356,1.0
3R05-30162,2019,1.0,WV,South Atlantic,1.0,1.0
3R05-30162,2020,0.9897247632579748,WV,South Atlantic,0.9897247733094016,0.9897247705940404
3R05-30162,2021,1.0,WV,South Atlantic,1.0,1.0
3R05-30162,2022,1.0,WV,South Atlantic,1.0,1.0
3R05-30183,2018,1.0,WV,South Atlantic,1.0,1.0
3R05-30183,2019,1.0,WV,South Atlantic,1.0,1.0
3R05-30183,2020,1.0,WV,South Atlantic,1.0,1.0
3R05-30183,2021,1.0,WV,South Atlantic,0.8611111212938729,1.0
3R05-30183,2022,0.95967099089244,WV,South Atlantic,0.9393939489921682,0.9596709906975079
3R05-30190,2018,1.0,WV,South Atlantic,1.0,1.0
3R05-30190,2019,1.0,WV,South Atlantic,0.998158832615629,1.0
3R05-30190,2020,1.0,WV,South Atlantic,1.0,1.0
3R05-30190,2021,0.9661869391574156,WV,South Atlantic,0.94241200708169,0.9661869411608368
3R05-30190,2022,1.0,WV,South Atlantic,0.9660288314847372,1.0
3R06-30069,2018,1.0,VA,South Atlantic,1.0,1.0
3R06-30069,2019,0.8956127196237395,VA,South Atlantic,0.8984927613109513,0.898492761887999
3R06-30069,2020,1.0,VA,South Atlantic,1.0,1.0
3R06-30069,2021,1.0,VA,South Atlantic,0.8444945808101583,1.0
3R06-30069,2022,0.8526760751994243,VA,South Atlantic,0.8226916689584041,0.8526760755844024
3R06-30114,2018,1.0,VA,South Atlantic,1.0,1.0
3R06-30114,2019,0.986142136190564,VA,South Atlantic,1.0,1.0
3R06-30114,2020,1.0,VA,South Atlantic,0.8076918373081124,1.0
3R06-30114,2021,1.0,VA,South Atlantic,0.9166666670677832,1.0
3R06-30114,2022,1.0,VA,South Atlantic,0.7857142869992222,1.0
3R06-30115,2018,1.0,VA,South Atlantic,1.0,1.0
3R06-30115,2019,1.0,VA,South Atlantic,1.0,1.0
3R06-30115,2020,0.9299915654777372,VA,South Atlantic,0.9289816152715784,0.9299915735345039
3R06-30115,2021,0.8446992522939261,VA,South Atlantic,0.8446992520802048,0.8446992496203859
3R06-30115,2022,0.9792769086347948,VA,South Atlantic,0.9766225968897844,0.9792769103370035
3R06-30118,2018,1.0,VA,South Atlantic,1.0,1.0
